"PE.Cy7.A","APC.A","classes"
1.35388519867009,1.25009675750844,1
1.18632873395711,0.825054030275985,1
1.37607038450592,0.730988498808918,1
1.754941427414,0.757500250920758,1
2.19514531101584,2.98610845680311,2
1.65734021291452,1.05996237446666,1
1.82468133008943,3.07073701505491,2
1.48125567225284,1.03862907997125,1
2.28616139384134,0.974010455221083,1
1.89482060621338,0.78344030137119,1
1.59672554487807,0.910408266896734,1
1.82033190598283,0.809092445468371,1
1.08000106616941,0.747515229474192,1
1.33671321277281,0.770971655759693,1
1.17108875539503,0.866210405392323,1
1.69488214755176,1.01835362974479,1
1.78740197394733,0.805387187197516,1
2.01031937197986,0.877261859944706,1
1.64581443381799,0.692919172853798,1
1.67703425406271,0.76903237874854,1
1.47037264238266,0.980184997876454,1
2.15571355956416,0.73360686386813,1
2.41358667583422,3.13188843242723,2
1.5196197730238,1.26317941398255,1
1.86280971077299,0.939234158918632,1
2.15590356581448,1.03242978343248,1
2.91263143875537,0.98055961020309,3
1.90092528702885,3.16801614632554,2
1.3845611669008,0.647272187866786,1
1.18934900192354,0.952344583118105,1
1.54846990839663,0.970353338566699,1
1.80082490380552,0.91433257485032,1
1.27830322880997,0.944046495638326,1
1.4707740113387,0.954132109553565,1
1.15344969579515,1.40845834229981,1
1.78564953044729,1.06458693243657,1
1.99334865784955,0.988362969102209,1
1.28367381461942,0.841299179738561,1
1.68902094229895,1.33872362629549,1
2.14052132719336,0.82319946285665,1
1.45284487728113,1.02362878751508,1
1.5574426210994,0.857980622738918,1
1.98386820668522,0.740851943683355,1
2.15420828420378,3.15321908945102,2
1.75491669859936,1.16121688136655,1
2.28890590948304,3.33086761103213,2
1.97019373194213,0.877169984528683,1
2.39430512359153,3.2096427878394,2
1.24547180624595,0.725170542445173,1
1.84070802503411,0.565037504233402,1
2.09035517311989,3.11301942632824,2
2.28668541557149,3.83186049120335,2
2.18556733764791,3.21767136712084,2
1.70886937600814,1.01207992452553,1
1.78667347142499,0.802729706506948,1
1.89756635559227,2.18118021147425,2
1.28350719189914,0.825457777679566,1
